Nitro Man (Nitro Rider)	Mega Man 10	Mega Man	https://youtu.be/wsfjSBeKJRE
Solar Man (Solar Inferno)	Mega Man 10	Mega Man	https://youtu.be/2JK3keY09dU
Boss Battle	Mega Man 10	Mega Man	https://youtu.be/bWpO9nyQ4iw
Dr. Wily Stage Boss	Mega Man 10	Mega Man	https://youtu.be/IjzYS68bVXk
Dr. Wily Stage 1 (Abandoned Memory)	Mega Man 10	Mega Man	https://youtu.be/Ltg5Kys3OUE
Dr. Wily Stage 2 (Against the Pressure)	Mega Man 10	Mega Man	https://youtu.be/ZZhyAqthTpg
Dr. Wily Stage 3 (No Turning Back)	Mega Man 10	Mega Man	https://youtu.be/Ip_oxOGIhAs
Endless Stage (Endless Struggle)	Mega Man 10	Mega Man	https://youtu.be/zoyTqyEtLZg
Special Stage 1 (Heart of Enker)	Mega Man 10	Mega Man	https://youtu.be/n6TE-qkgMSA
Special Stage 3 (Farewell to Ballade)	Mega Man 10	Mega Man	https://youtu.be/_F9q6_pYBfI
Moving Scene	Mega Man Star Force 3	Mega Man	https://youtu.be/D3njX6tHVoQ
Shooting Star (Ver. SF3)	Mega Man Star Force 3	Mega Man	https://youtu.be/EHGYpguV7uw
Wave Battle! (Boss Theme)	Mega Man Star Force 3	Mega Man	https://youtu.be/8K9tCz2pTZg
Wave World (The Radio World)	Mega Man Star Force 3	Mega Man	https://youtu.be/tJLZOBII_lo
Rocket Shooter	Mega Man Star Force 3	Mega Man	https://youtu.be/2SJUyG7N87Y
Ride On	Mega Man Star Force 3	Mega Man	https://youtu.be/jjPt9tZAM9U
Go, Satella Police! (Radio World)	Mega Man Star Force 3	Mega Man	https://youtu.be/agnGP1lE_p4
Last Battle	Mega Man Star Force 3	Mega Man	https://youtu.be/GVfZF-98yWI
Password	Mega Man X	Mega Man	https://youtu.be/86eh5oYAUE0
Central Highway (Opening Stage)	Mega Man X	Mega Man	https://youtu.be/-QDZ4GVlzKo
Zero	Mega Man X	Mega Man	https://youtu.be/onSBqdSRV2Q
Launch Octopus Stage	Mega Man X	Mega Man	https://youtu.be/76Ggk9Ie3Dc
Chill Penguin Stage	Mega Man X	Mega Man	https://youtu.be/R_AUK5Zgc-k
Flame Mammoth Stage	Mega Man X	Mega Man	https://youtu.be/R_AUK5Zgc-k
Boomer Kuwanger Stage	Mega Man X	Mega Man	https://youtu.be/XJ8bCIGCm7I
Spark Mandrill Stage	Mega Man X	Mega Man	https://youtu.be/qpRQtn8JQvI
Storm Eagle Stage	Mega Man X	Mega Man	https://youtu.be/AipJNHPvIU4
Armored Armadillo Stage	Mega Man X	Mega Man	https://youtu.be/gBFdJMpox8s
Boss 2	Mega Man X	Mega Man	https://youtu.be/n_doL_kvx18
Sigma Stage 1	Mega Man X	Mega Man	https://youtu.be/dnNdyLJj-38
